code,name,最新价,昨收,涨跌幅%,成交量,成交额
600577,精达股份,8.48,8.63,-1.74,57660281.0,493248518.0
600578,京能电力,5.57,5.64,-1.24,45503142.0,254075050.0
600579,中化装备,7.02,6.99,0.43,2702800.0,18951925.0
600580,卧龙电驱,29.79,30.28,-1.62,28840747.0,866344728.0
600581,*ST八钢,2.39,2.35,1.7,8807240.0,20930217.0
600582,天地科技,4.97,4.94,0.61,18764952.0,92801243.0
600583,海油工程,6.15,6.11,0.65,27326285.0,167828428.0
600584,长电科技,74.93,76.54,-2.1,89201867.0,6809177242.0
600585,海螺水泥,18.24,18.02,1.22,32647342.0,591713924.0
600586,金晶科技,4.33,4.21,2.85,26091351.0,112388747.0
600587,新华医疗,12.6,12.57,0.24,3877761.0,48647617.0
600588,用友网络,10.25,10.18,0.69,136581462.0,1435062984.0
600589,大位科技,7.91,7.6,4.08,122513981.0,966586227.0
600590,泰豪科技,8.38,8.35,0.36,15170222.0,127542386.0
600592,龙溪股份,14.76,14.95,-1.27,16497136.0,246695213.0
600593,大连圣亚,41.53,41.68,-0.36,3382500.0,140697133.0
600594,益佰制药,4.17,4.08,2.21,106716978.0,446533643.0
600595,中孚实业,6.34,6.24,1.6,94588700.0,595822819.0
600596,新安股份,11.13,10.89,2.2,43892850.0,486891468.0
600597,光明乳业,6.92,6.79,1.91,10610436.0,72923763.0
600598,北大荒,13.42,13.56,-1.03,53891245.0,724173568.0
600600,青岛啤酒,51.14,50.99,0.29,3833166.0,195982919.0
600601,方正科技,12.33,12.43,-0.8,157788759.0,1990310291.0
600602,云赛智联,18.68,18.37,1.69,36893032.0,692467636.0
600603,广汇物流,4.83,4.69,2.99,17558400.0,84238409.0
600604,市北高新,4.88,4.98,-2.01,39081700.0,192840422.0
600605,汇通能源,25.84,26.56,-2.71,4541800.0,117858036.0
600606,绿地控股,1.3,1.28,1.56,103352495.0,133297132.0
600609,金杯汽车,3.36,3.36,0.0,14894300.0,50011689.0
600610,中毅达,9.43,9.03,4.43,123858085.0,1146127245.0
600611,大众交通,4.51,4.61,-2.17,51952878.0,236649285.0
600612,老凤祥,33.85,32.95,2.73,3803658.0,127542630.0
600613,神奇制药,12.4,11.61,6.8,198162068.0,2412858364.0
600615,鑫源智造,9.8,9.51,3.05,2949260.0,28681690.0
600616,金枫酒业,4.37,4.33,0.92,6933374.0,30170674.0
600617,国新能源,3.46,3.39,2.06,30128701.0,103327442.0
600618,氯碱化工,10.66,10.42,2.3,11209054.0,118542141.0
600619,海立股份,14.57,14.58,-0.07,16075300.0,234819233.0
600620,天宸股份,4.52,4.49,0.67,4567000.0,20559358.0
600621,华鑫股份,13.51,13.52,-0.07,11906117.0,160547051.0
600622,光大嘉宝,2.33,2.27,2.64,28245221.0,65454658.0
600623,华谊集团,8.86,8.6,3.02,20959826.0,183639412.0
600624,ST复华,4.39,4.26,3.05,4419349.0,19145991.0
600626,申达股份,3.7,3.65,1.37,13356624.0,48966220.0
600628,新世界,6.32,6.24,1.28,5851300.0,36818629.0
600629,华建集团,16.37,16.23,0.86,24408190.0,401384087.0
600630,龙头股份,6.96,6.86,1.46,10218900.0,70766066.0
600633,浙数文化,10.22,10.26,-0.39,12638434.0,129646109.0
600635,大众公用,4.72,4.66,1.29,34444699.0,162228087.0
600637,东方明珠,8.35,8.31,0.48,39845595.0,332340127.0
600638,新黄浦,5.08,4.98,2.01,14111471.0,71551140.0
600639,浦东金桥,9.48,9.5,-0.21,3362314.0,31812714.0
600640,国脉文化,10.64,10.66,-0.19,3559245.0,38008158.0
600641,先导基电,34.8,34.0,2.35,112300935.0,4022725821.0
600642,申能股份,8.48,8.42,0.71,29894692.0,252701412.0
600643,爱建集团,4.11,4.14,-0.72,14133401.0,58011444.0
600644,乐山电力,8.99,8.94,0.56,14842400.0,132936721.0
600645,中源协和,19.65,19.74,-0.46,10482828.0,208609640.0
600648,外高桥,9.2,9.28,-0.86,2227500.0,20528803.0
600649,城投控股,4.0,3.85,3.9,51346334.0,202891285.0
600650,锦江在线,10.67,10.67,0.0,2359098.0,25120839.0
600651,飞乐音响,5.52,5.67,-2.65,25233780.0,140182955.0
600653,申华控股,1.74,1.73,0.58,22094843.0,38263561.0
600654,中安科,3.63,3.3,10.0,116595253.0,423233989.0
600655,豫园股份,4.68,4.64,0.86,12033177.0,56161462.0
600657,信达地产,2.72,2.64,3.03,27868659.0,75117872.0
600658,电子城,4.07,4.04,0.74,8468940.0,34542971.0
600660,福耀玻璃,57.36,56.8,0.99,7081187.0,404126665.0
600661,昂立教育,8.82,8.54,3.28,7287600.0,63989978.0
600662,外服控股,4.27,4.21,1.43,11128429.0,47250435.0
600663,陆家嘴,8.98,9.12,-1.54,17450178.0,157541392.0
600664,哈药股份,9.0,8.75,2.86,440650442.0,3985042855.0
600665,天地源,3.61,3.51,2.85,14569848.0,52091414.0
600666,奥瑞德,3.57,3.62,-1.38,117516920.0,423353581.0
600667,太极实业,19.53,20.14,-3.03,187243303.0,3734641004.0
600668,尖峰集团,7.58,7.52,0.8,4696220.0,35521591.0
600671,天目药业,20.78,20.2,2.87,3218848.0,66569526.0
600673,东阳光,31.88,32.43,-1.7,20448135.0,659945969.0
600674,川投能源,15.39,15.55,-1.03,15463920.0,238124289.0
600675,中华企业,2.34,2.28,2.63,43581450.0,101267705.0
600676,久事动娱,6.77,6.8,-0.44,6379783.0,43424962.0
600678,ST金顶,5.72,5.73,-0.17,6880700.0,39191657.0
600679,上海凤凰,10.18,9.8,3.88,6683753.0,67546887.0
600681,百川能源,3.52,3.46,1.73,24597752.0,86250629.0
600682,南京新百,5.73,5.73,0.0,10063400.0,57419699.0
600683,京投发展,11.03,11.04,-0.09,64295601.0,709889417.0
600684,珠江股份,3.76,3.73,0.8,17420920.0,65589431.0
600685,中船防务,26.33,26.2,0.5,8562601.0,225272474.0
600686,金龙汽车,11.45,11.28,1.51,14130660.0,161720792.0
600688,上海石化,2.94,2.88,2.08,87129496.0,253740112.0
600689,上海三毛,12.22,11.11,9.99,9763300.0,116423363.0
600690,海尔智家,21.12,21.12,0.0,36779817.0,771117439.0
600691,潞化科技,2.94,2.67,10.11,80897756.0,230246334.0
600692,亚通股份,6.55,6.44,1.71,7648600.0,49748154.0
600693,东百集团,9.56,9.35,2.25,53304827.0,506173376.0
600694,大商股份,14.56,14.49,0.48,3123108.0,45326273.0
600697,欧亚集团,11.14,10.88,2.39,3443650.0,38164943.0
600698,湖南天雁,7.23,7.34,-1.5,25801451.0,186446171.0
600699,均胜电子,19.01,19.2,-0.99,17681604.0,338440424.0
600702,舍得酒业,35.38,35.27,0.31,5589964.0,197610466.0
600703,三安光电,13.12,13.31,-1.43,96198783.0,1278249293.0
600704,物产中大,4.99,4.96,0.6,40847773.0,203254404.0
600706,曲江文旅,8.24,8.06,2.23,7811300.0,63978967.0
600707,彩虹股份,9.24,9.51,-2.84,95545622.0,896531835.0
600708,光明地产,3.11,3.07,1.3,21616521.0,66985561.0
600710,苏美达,10.72,10.57,1.42,10417700.0,111163186.0
600711,盛屯矿业,12.0,11.95,0.42,87888706.0,1048506343.0
600712,南宁百货,5.61,5.45,2.94,11872600.0,66031995.0
600713,南京医药,5.29,5.28,0.19,9369100.0,49587949.0
600714,金瑞矿业,19.12,17.38,10.01,55488371.0,994709175.0
600715,文投控股,1.62,1.61,0.62,24192400.0,39178541.0
600716,凤凰股份,3.77,3.66,3.01,7743600.0,29032907.0
600717,天津港,4.34,4.34,0.0,14922415.0,64528804.0
600718,东软集团,8.31,8.24,0.85,7558747.0,62969997.0
600719,大连热电,7.22,7.1,1.69,9479740.0,68387295.0
600720,中交设计,5.27,5.26,0.19,9336600.0,48769286.0
600721,百花医药,15.44,16.68,-7.43,183716216.0,2908569073.0
600722,金牛化工,15.27,13.88,10.01,140844557.0,2059541721.0
600724,宁波富达,5.2,5.13,1.36,8977663.0,46592755.0
600725,云维股份,3.41,3.38,0.89,15692997.0,53313814.0
600726,华电能源,5.56,5.67,-1.94,75117364.0,419522049.0
600727,鲁北化工,7.84,7.61,3.02,26432600.0,205151706.0
600728,佳都科技,4.74,4.73,0.21,19233432.0,91444637.0
600729,重百集团,19.54,19.23,1.61,3040400.0,58975098.0
600730,*ST高科,10.0,10.37,-3.57,13802848.0,141804731.0
600731,湖南海利,5.94,5.89,0.85,7138600.0,42281104.0
600732,爱旭股份,11.85,11.4,3.95,34690239.0,407071360.0
600733,北汽蓝谷,5.14,5.11,0.59,57419532.0,295701190.0
600734,*ST实达,1.73,1.71,1.17,33044996.0,56971387.0
600735,ST新华锦,6.09,6.05,0.66,3902500.0,24008874.0
600736,苏州高新,6.9,6.99,-1.29,31246072.0,215751751.0
600737,中粮糖业,16.03,15.33,4.57,112848771.0,1825970002.0
600738,丽尚国潮,4.2,4.12,1.94,10602093.0,44194081.0
600739,辽宁成大,11.23,11.24,-0.09,14582105.0,163479879.0
600740,山西焦化,3.96,3.9,1.54,48183992.0,189455220.0
600741,华域汽车,15.39,15.32,0.46,14433873.0,222744520.0
600742,富维股份,7.74,7.75,-0.13,5371371.0,41507289.0
600743,华远控股,2.36,2.32,1.72,25638530.0,60431289.0
600744,华银电力,6.35,6.48,-2.01,57270428.0,365011338.0
600745,*ST闻泰,19.79,19.11,3.56,70271622.0,1377270283.0
600746,江苏索普,7.15,6.88,3.92,20719922.0,146252125.0
600748,上实发展,3.9,3.85,1.3,12514775.0,48656201.0
600749,西藏旅游,14.83,14.67,1.09,10583001.0,156770000.0
600750,华润江中,24.28,24.02,1.08,3227199.0,77941475.0
600751,海航科技,3.14,3.09,1.62,29769165.0,93047174.0
600753,ST海钦,10.28,9.83,4.58,2591300.0,26303928.0
600754,锦江酒店,19.25,19.2,0.26,6733920.0,129634430.0
600755,厦门国贸,5.74,5.72,0.35,13547096.0,77628589.0
600756,浪潮软件,14.42,14.35,0.49,14448831.0,211784370.0
600757,长江传媒,7.28,7.27,0.14,16290100.0,118408451.0
600758,辽宁能源,3.67,3.57,2.8,76620500.0,280300690.0
600759,ST洲际,2.57,2.57,0.0,85248800.0,218925769.0
600760,中航沈飞,46.52,45.13,3.08,31997056.0,1482837807.0
600761,安徽合力,16.39,16.37,0.12,9482149.0,155090249.0
600763,通策医疗,35.04,35.1,-0.17,5494968.0,193030088.0
600764,中国海防,18.35,17.78,3.21,9645350.0,176185729.0
600765,中航重机,13.82,13.54,2.07,26431511.0,364293141.0
600768,富邦新材,15.36,15.13,1.52,3174506.0,48424661.0
600769,祥龙电业,15.35,15.09,1.72,14111000.0,220706360.0
600770,综艺股份,5.13,5.18,-0.97,14374400.0,74099529.0
600771,广誉远,13.98,13.92,0.43,5782041.0,80541423.0
600773,西藏城投,11.27,10.79,4.45,32418001.0,362219704.0
600774,汉商集团,7.76,7.61,1.97,5367525.0,41276400.0
600775,南京熊猫,9.66,9.64,0.21,9698401.0,93683896.0
600776,东方通信,12.93,13.01,-0.61,13696400.0,178057087.0
600777,新潮能源,4.1,4.11,-0.24,13027980.0,53385656.0
600778,友好集团,5.65,5.56,1.62,6724760.0,37729618.0
600779,水井坊,27.2,26.97,0.85,2001033.0,54273745.0
600780,通宝能源,5.95,5.91,0.68,5790700.0,34325354.0
600782,新钢股份,2.9,2.86,1.4,57412591.0,166098165.0
600783,鲁信创投,15.85,16.15,-1.86,19806403.0,317324867.0
600784,鲁银投资,7.87,7.89,-0.25,8024900.0,63577943.0
600785,新华百货,12.42,11.65,6.61,79388283.0,959912653.0
600787,中储股份,4.67,4.62,1.08,17279879.0,80210006.0
600789,鲁抗医药,7.55,7.47,1.07,20481010.0,154124759.0
600790,轻纺城,3.43,3.38,1.48,15469787.0,52816329.0
600791,京能置业,7.79,7.53,3.45,13745401.0,107174960.0
600792,云煤能源,3.96,3.89,1.8,20879190.0,82164792.0
600793,宜宾纸业,14.91,14.54,2.54,9621330.0,143324822.0
600794,保税科技,3.25,3.23,0.62,9273400.0,30029260.0
600795,国电电力,5.19,5.23,-0.76,62344467.0,324114328.0
600796,钱江生化,5.2,5.13,1.36,6093600.0,31496340.0
600797,浙大网新,6.86,6.8,0.88,18674901.0,128428215.0
600798,宁波海运,3.32,3.29,0.91,16050669.0,53098116.0
600800,渤海化学,3.6,3.52,2.27,29187551.0,103961060.0
600801,华新建材,23.97,23.94,0.13,5993100.0,144386613.0
600802,福建水泥,4.81,4.71,2.12,5504540.0,26278370.0
600803,新奥股份,18.02,17.59,2.44,6434647.0,114882967.0
600805,悦达投资,4.65,4.64,0.22,5180455.0,23968967.0
600807,济高发展,2.69,2.67,0.75,10085885.0,27002346.0
600808,马钢股份,2.65,2.62,1.15,51615346.0,136418186.0
600809,山西汾酒,119.03,116.39,2.27,5079442.0,599381995.0
600810,神马股份,6.66,6.57,1.37,18173020.0,120827343.0
600812,华北制药,4.93,4.95,-0.4,13305293.0,65331471.0
600814,杭州解百,6.88,6.8,1.18,7587366.0,51782680.0
600815,厦工股份,4.46,4.05,10.12,179366126.0,776321123.0
600816,建元信托,2.53,2.56,-1.17,62580672.0,158483405.0
600817,XD宇通重,9.64,9.7,-0.62,2152223.0,20729057.0
600818,ST中路,7.66,7.48,2.41,4557901.0,34374256.0
600819,耀皮玻璃,5.7,5.6,1.79,8631001.0,49046057.0
600820,隧道股份,5.52,5.44,1.47,21103856.0,115915307.0
600821,金开新能,5.97,6.02,-0.83,46136596.0,275901568.0
600822,上海物贸,8.6,8.45,1.78,3296600.0,28283065.0
600824,益民集团,3.73,3.65,2.19,20258000.0,75031260.0
600825,新华传媒,5.05,5.06,-0.2,5584730.0,28269952.0
600826,兰生股份,7.75,7.75,0.0,5426722.0,42039259.0
600827,百联股份,7.78,7.7,1.04,13245971.0,102508303.0
600828,茂业商业,4.09,4.02,1.74,13604000.0,55318034.0
600829,人民同泰,10.31,10.58,-2.55,24835640.0,257920028.0
600830,香溢融通,8.42,8.45,-0.36,4162600.0,35008548.0
600831,广电网络,3.35,3.33,0.6,12712501.0,42302644.0
600833,第一医药,10.92,10.89,0.28,7745500.0,84697212.0
600834,申通地铁,7.72,7.52,2.66,5020600.0,38643343.0
600835,上海机电,18.01,18.14,-0.72,2384300.0,43223104.0
600838,上海九百,8.6,8.32,3.37,35175630.0,299817274.0
600839,四川长虹,6.97,7.02,-0.71,49194614.0,343614935.0
600841,动力新科,5.8,5.77,0.52,8506480.0,49254209.0
600843,上工申贝,7.11,7.05,0.85,5659900.0,40267929.0
600844,金煤科技,3.81,3.63,4.96,72536600.0,270970505.0
600845,宝信软件,17.61,17.47,0.8,15467441.0,273192787.0
600846,同济科技,11.89,11.84,0.42,2754981.0,32613386.0
600847,万里股份,12.94,12.84,0.78,1505475.0,19377993.0
600848,上海临港,8.65,8.69,-0.46,7235311.0,62738549.0
600850,电科数字,14.62,14.66,-0.27,7340634.0,108070596.0
600851,海欣股份,8.5,8.7,-2.3,10071031.0,86388739.0
600853,龙建股份,3.37,3.34,0.9,8598708.0,28927100.0
600854,春兰股份,4.65,4.6,1.09,6495462.0,30062663.0
600855,航天长峰,12.28,12.2,0.66,4441400.0,54580982.0
600857,宁波中百,20.02,20.37,-1.72,3540710.0,71913849.0
600858,银座股份,4.99,4.89,2.04,9508585.0,47114155.0
600859,王府井,10.11,9.96,1.51,11803895.0,118762133.0
600860,京城股份,8.4,8.43,-0.36,5036200.0,42371599.0
600861,北京人力,13.19,13.02,1.31,2462780.0,32405065.0
600862,中航高科,17.79,17.6,1.08,12872269.0,229066196.0
600863,华能蒙电,4.68,4.72,-0.85,62330469.0,291169828.0
600864,哈投股份,5.83,5.86,-0.51,65417283.0,381180289.0
600865,百大集团,9.27,8.91,4.04,9942000.0,91079544.0
600866,星湖科技,4.41,4.36,1.15,16847954.0,73721292.0
600867,通化东宝,8.18,8.16,0.25,17275790.0,140975276.0
600868,梅雁吉祥,2.93,2.87,2.09,84591279.0,246826361.0
600869,远东股份,18.65,17.95,3.9,263505169.0,4924696592.0
600871,石化油服,2.32,2.26,2.65,151735839.0,348347438.0
600872,中炬高新,18.51,18.31,1.09,8782279.0,161467696.0
600873,梅花生物,7.89,7.79,1.28,31852947.0,250226750.0
600874,创业环保,5.6,5.57,0.54,7065565.0,39416595.0
600875,东方电气,25.25,25.95,-2.7,47625189.0,1204866739.0
600876,凯盛新能,7.18,7.05,1.84,3193832.0,22780151.0
600877,电科芯片,12.19,12.26,-0.57,8357601.0,102340906.0
600879,航天电子,14.28,14.41,-0.9,44041808.0,631797911.0
600880,博瑞传播,3.94,3.92,0.51,11085943.0,43768705.0
600881,亚泰集团,1.99,2.06,-3.4,131484425.0,262292755.0
600882,妙可蓝多,20.42,20.58,-0.78,3322517.0,68065627.0
600883,博闻科技,8.0,7.97,0.38,5605860.0,44946812.0
600884,杉杉股份,12.04,12.15,-0.91,40153361.0,484457528.0
600885,宏发股份,34.3,34.02,0.82,10455202.0,356423935.0
600886,国投电力,13.64,13.91,-1.94,44364181.0,604665401.0
600887,伊利股份,26.86,26.45,1.55,74865698.0,1989587825.0
600888,新疆众和,10.51,10.54,-0.28,45531387.0,478906608.0
600889,*ST京化,13.43,13.41,0.15,1199001.0,16105663.0
600892,大晟文化,4.02,3.99,0.75,25545400.0,101940525.0
600893,航发动力,37.9,37.6,0.8,30925643.0,1173675706.0
600894,广日股份,7.36,7.31,0.68,5863868.0,43079414.0
600895,张江高科,30.45,30.68,-0.75,18111081.0,555354615.0
600897,厦门空港,14.87,14.68,1.29,2082746.0,30837163.0
600900,长江电力,28.05,28.1,-0.18,67454352.0,1886753422.0
600901,江苏金租,6.54,6.54,0.0,18421838.0,120357735.0
600903,贵州燃气,6.36,6.21,2.42,32424398.0,204826749.0
600905,三峡能源,3.72,3.72,0.0,55003666.0,204356403.0
600906,财达证券,6.7,6.71,-0.15,33255826.0,222597096.0
600908,无锡银行,5.5,5.54,-0.72,13569700.0,74663627.0
600909,华安证券,8.33,8.42,-1.07,94635596.0,790274876.0
600916,中国黄金,8.52,8.14,4.67,105320211.0,879644596.0
600917,重庆燃气,4.86,4.8,1.25,9137416.0,44185518.0
600918,中泰证券,5.74,5.79,-0.86,36827711.0,211530418.0
600919,江苏银行,12.04,12.07,-0.25,50434121.0,606539077.0
600925,苏能股份,4.36,4.37,-0.23,8730700.0,38120953.0
600926,杭州银行,16.59,16.8,-1.25,43166375.0,718975802.0
600927,永安期货,13.14,13.24,-0.76,8587787.0,113452060.0
600928,西安银行,3.46,3.59,-3.62,60763551.0,209684256.0
600929,雪天盐业,6.04,5.49,10.02,28853410.0,171880314.0
600930,华电新能,3.95,3.94,0.25,69678109.0,274818556.0
600933,爱柯迪,13.42,13.88,-3.31,13120435.0,178906402.0
600935,华塑股份,2.33,2.31,0.87,22986980.0,53380662.0
600936,北投科技,5.06,5.01,1.0,73050026.0,372047356.0
600938,中国海油,34.19,33.82,1.09,31199367.0,1060948654.0
600939,重庆建工,2.64,2.61,1.15,12665436.0,33331249.0
600941,中国移动,97.86,98.04,-0.18,6665543.0,649275084.0
600955,维远股份,12.94,12.73,1.65,3725284.0,48124315.0
600956,新天绿能,7.18,7.17,0.14,5297600.0,37979067.0
600958,东方证券,9.19,9.19,0.0,39828877.0,365443603.0
600959,江苏有线,3.08,3.07,0.33,29259918.0,90356095.0
600960,渤海汽车,4.07,4.06,0.25,6500500.0,26504401.0
600961,株冶集团,28.02,27.61,1.48,41073649.0,1145532796.0
600962,国投中鲁,25.12,25.34,-0.87,6700747.0,167833600.0
600963,岳阳林纸,3.55,3.51,1.14,29909680.0,105730445.0
600965,*ST福成,2.87,2.87,0.0,8166590.0,23183710.0
600966,博汇纸业,5.06,4.99,1.4,13280438.0,67307610.0
600967,内蒙一机,11.1,11.23,-1.16,21876109.0,242302623.0
600968,海油发展,3.94,3.98,-1.01,44289000.0,174910039.0
600969,郴电国际,10.09,10.45,-3.44,43737155.0,445303085.0
600970,中材国际,7.7,7.61,1.18,15284263.0,117021159.0
600971,恒源煤电,9.02,8.96,0.67,18584628.0,166954118.0
600973,宝胜股份,6.27,6.27,0.0,12433711.0,77797630.0
600975,新五丰,5.22,5.09,2.55,20382317.0,104856475.0
600976,健民集团,27.74,27.72,0.07,1457796.0,40408549.0
600977,中国电影,12.24,12.18,0.49,18390000.0,224466629.0
600979,广安爱众,3.95,3.96,-0.25,14287020.0,56405577.0
600980,北矿科技,20.12,20.33,-1.03,1890600.0,38089970.0
600981,苏豪汇鸿,2.51,2.49,0.8,15994300.0,39972212.0
600982,宁波能源,4.91,4.84,1.45,19806250.0,96983202.0
600983,惠而浦,7.66,7.65,0.13,1754200.0,13444260.0
600984,建设机械,3.94,4.31,-8.58,124620590.0,502109590.0
600985,淮北矿业,17.91,18.13,-1.21,26912797.0,482172331.0
600986,浙文互联,7.15,7.21,-0.83,49020641.0,353742333.0
600987,航民股份,6.64,6.6,0.61,6220261.0,41267709.0
600988,赤峰黄金,49.09,48.22,1.8,57958309.0,2805333947.0
600989,宝丰能源,24.49,24.0,2.04,64892160.0,1573839047.0
600990,四创电子,18.9,18.45,2.44,7559514.0,143313268.0
600992,贵绳股份,9.88,9.75,1.33,4642200.0,45757053.0
600993,马应龙,23.39,23.53,-0.59,2602800.0,60800408.0
600995,南网储能,12.59,12.42,1.37,10595200.0,132957527.0
600996,贵广网络,6.84,6.78,0.88,19770978.0,135818414.0
600997,开滦股份,5.86,5.84,0.34,10662500.0,62399465.0
600998,九州通,4.9,4.94,-0.81,21274645.0,104154977.0
600999,招商证券,18.71,18.65,0.32,64800273.0,1212548571.0
601000,唐山港,4.57,4.52,1.11,35897995.0,163325928.0
601001,晋控煤业,18.39,18.77,-2.02,20016500.0,367193496.0
601002,晋亿实业,5.28,5.26,0.38,11966982.0,63358389.0
601003,柳钢股份,4.05,3.68,10.05,39835688.0,156533939.0
601005,重庆钢铁,1.21,1.21,0.0,50622499.0,61277143.0
601006,大秦铁路,4.76,4.76,0.0,79117771.0,375207437.0
601007,金陵饭店,6.99,6.88,1.6,7030380.0,48923559.0
601008,连云港,4.48,4.43,1.13,12163900.0,54070414.0
601009,南京银行,11.59,11.62,-0.26,52352266.0,606814071.0
601010,ST文峰,1.51,1.46,3.42,30150900.0,45045653.0
601011,宝泰隆,3.1,3.01,2.99,91925141.0,284352722.0
601012,隆基绿能,12.43,12.15,2.3,87205479.0,1076081496.0
601015,陕西黑猫,3.82,3.71,2.96,76536236.0,290525702.0
601016,节能风电,3.39,3.41,-0.59,76357691.0,258597182.0
601018,宁波港,3.46,3.44,0.58,58194433.0,199583162.0
601019,山东出版,6.73,6.69,0.6,10481617.0,70399239.0
601020,华钰矿业,23.8,22.63,5.17,59883167.0,1392681138.0
601021,春秋航空,44.08,43.99,0.2,3203703.0,140644372.0
601022,宁波远洋,8.39,8.31,0.96,6351900.0,53247466.0
601026,道生天合,15.56,15.58,-0.13,3768209.0,58681790.0
601033,永兴股份,14.39,14.32,0.49,2924700.0,42031044.0
601038,一拖股份,14.33,14.32,0.07,19627710.0,279957077.0
601058,赛轮轮胎,14.39,13.99,2.86,51378473.0,736735281.0
601059,信达证券,16.76,16.88,-0.71,11765800.0,197288877.0
601061,中信金属,12.01,11.92,0.76,15699300.0,188001201.0
601065,江盐集团,6.95,6.9,0.72,7207150.0,49972891.0
601066,中信建投,25.58,25.78,-0.78,15225794.0,389814563.0
601068,中铝国际,4.7,4.57,2.84,14526047.0,67780716.0
601069,西部黄金,31.11,30.71,1.3,35008344.0,1079693412.0
601077,渝农商行,6.79,6.86,-1.02,44507300.0,303271662.0
601083,锦江航运,13.1,13.23,-0.98,17595711.0,230688209.0
601086,国芳集团,8.34,7.58,10.03,17997179.0,147100140.0
601088,中国神华,47.63,47.8,-0.36,22726453.0,1079822770.0
601089,福元医药,16.5,16.39,0.67,2901000.0,47627316.0
